Date,Customer_ID,Product_ID,Time_Spent_On_Ads,Ads_ID,Daily_Internet_Usage,Number_ClicksAds,Number_ProductBought,Modified_Date
2017-06-12,29204,9598,6,3267,3.7,13,1,2021_08_06-03_32_20_PM
2017-01-12,16687,23092,9,4644,9.5,18,2,2021_08_06-03_32_20_PM
2017-10-18,83108,18939,11,4132,9.0,17,0,2021_08_06-03_32_20_PM
2017-06-18,58709,20023,3,9651,0.9,7,5,2021_08_06-03_32_20_PM
2017-12-07,77078,3995,2,5483,3.1,27,5,2021_08_06-03_32_20_PM
2017-02-21,9592,29314,13,2154,9.9,22,1,2021_08_06-03_32_20_PM
2017-07-03,18946,5378,2,9777,2.0,24,4,2021_08_06-03_32_20_PM
2017-05-23,15672,516,7,6177,6.0,28,4,2021_08_06-03_32_20_PM
2017-08-02,44126,27326,12,4823,7.6,4,3,2021_08_06-03_32_20_PM
2017-08-24,59227,14941,10,4724,9.5,3,2,2021_08_06-03_32_20_PM
